Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-07-08,Monday,20:45:00,Below Low,1016.2000122070312,1020.0,1017.0,1039.300048828125,1011.0999755859376,01:15:00,Crossed Below Low,1036.0999755859375,,
2024-07-08,Monday,20:45:00,Below Low,1016.2000122070312,1020.0,1017.0,1039.300048828125,1011.0999755859376,21:15:00,,,Crossed Above High,1020.0
2024-07-09,Tuesday,23:00:00,Below Low,998.7000122070312,1002.2999877929688,999.0,1024.199951171875,992.0999755859376,,,,,
2024-07-10,Wednesday,21:30:00,Below Low,1005.0,1008.0,1005.7999877929688,1013.0999755859376,995.2000122070312,05:15:00,,,Crossed Above High,1002.4000244140624
2024-07-11,Thursday,21:00:00,Below Low,1016.0999755859376,1020.0,1016.9000244140624,1024.5999755859375,995.2000122070312,08:30:00,,,Crossed Above High,1023.4000244140624
2024-07-14,Sunday,,,,,,,,,,,,
2024-07-15,Monday,21:15:00,Below Low,1007.2000122070312,1010.2000122070312,1007.2999877929688,1026.199951171875,995.7999877929688,22:45:00,,,Crossed Above High,1010.2999877929688
2024-07-16,Tuesday,23:15:00,Below Low,1014.2000122070312,1017.0999755859376,1014.5,1018.4000244140624,990.7000122070312,,,,,
2024-07-17,Wednesday,,,,,,,,03:30:00,,,Crossed Above High,1022.2000122070312
2024-07-18,Thursday,,,,,,,,,,,,
2024-07-21,Sunday,21:45:00,Below Low,975.2999877929688,983.7999877929688,978.5999755859376,982.0999755859376,972.9000244140624,,,,,
2024-07-22,Monday,21:00:00,Above High,960.2000122070312,959.2000122070312,956.5999755859376,974.5999755859376,950.4000244140624,,,,,
2024-07-23,Tuesday,21:30:00,Below Low,952.0999755859376,955.5,952.2999877929688,968.5,951.0,02:00:00,Crossed Below Low,954.7999877929688,,
2024-07-23,Tuesday,21:30:00,Below Low,952.0999755859376,955.5,952.2999877929688,968.5,951.0,23:45:00,,,Crossed Above High,955.9000244140624
2024-07-24,Wednesday,21:30:00,Below Low,952.4000244140624,969.5999755859376,955.2000122070312,973.4000244140624,946.0999755859376,,,,,
2024-07-25,Thursday,20:45:00,Below Low,943.5,945.0,943.5999755859376,953.5,936.7000122070312,21:15:00,,,Crossed Above High,945.2000122070312
2024-07-28,Sunday,,,,,,,,,,,,
2024-07-29,Monday,21:30:00,Below Low,957.5999755859376,960.0,958.2999877929688,964.5999755859376,948.5999755859376,23:45:00,,,Crossed Above High,960.0999755859376
2024-07-30,Tuesday,21:30:00,Above High,976.2999877929688,975.5999755859376,971.4000244140624,977.4000244140624,956.9000244140624,,,,,
2024-07-31,Wednesday,21:30:00,Above High,987.7000122070312,987.5,985.0,989.0,973.0,21:45:00,Crossed Below Low,984.7999877929688,,
2024-08-01,Thursday,21:00:00,Below Low,966.7000122070312,970.2999877929688,966.9000244140624,985.2999877929688,965.7000122070312,21:30:00,,,Crossed Above High,974.0999755859376
2024-08-04,Sunday,,,,,,,,,,,,
2024-08-05,Monday,20:45:00,Above High,927.7000122070312,925.9000244140624,920.0999755859376,964.0,913.0999755859376,22:00:00,Crossed Below Low,919.5999755859376,,
2024-08-06,Tuesday,20:45:00,Above High,920.0999755859376,919.7000122070312,915.2999877929688,933.4000244140624,913.5,,,,,
2024-08-07,Wednesday,22:45:00,Above High,925.7999877929688,925.0999755859376,921.5,938.9000244140624,920.4000244140624,,,,,
2024-08-08,Thursday,21:00:00,Above High,946.0999755859376,945.2999877929688,942.9000244140624,948.7999877929688,922.0,,,,,
2024-08-11,Sunday,21:15:00,Above High,931.2000122070312,930.5999755859376,928.0,932.0,925.9000244140624,23:30:00,Crossed Below Low,926.7000122070312,,
2024-08-12,Monday,21:00:00,Below Low,944.2999877929688,949.2000122070312,944.7000122070312,955.0,926.7999877929688,,,,,
2024-08-13,Tuesday,21:15:00,Above High,948.0,947.7000122070312,944.0999755859376,948.7000122070312,938.0999755859376,22:00:00,Crossed Below Low,940.7999877929688,,
2024-08-14,Wednesday,21:15:00,Below Low,928.5,931.7999877929688,929.2000122070312,951.9000244140624,927.0,22:00:00,,,Crossed Above High,932.0
2024-08-15,Thursday,22:15:00,Below Low,959.2999877929688,963.2999877929688,959.4000244140624,969.9000244140624,933.7000122070312,,,,,
