Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-04-10,Wednesday,21:45:00,Above High,2041.699951171875,2041.300048828125,2036.9000244140625,2113.800048828125,2027.800048828125,04:30:00,Crossed Above High,2104.800048828125,,
2024-04-11,Thursday,21:30:00,Above High,2058.199951171875,2058.0,2054.5,2063.699951171875,2016.0999755859375,04:45:00,,,Crossed Below Low,2034.4000244140625
2024-04-14,Sunday,,,,,,,,,,,,
2024-04-15,Monday,21:00:00,Below Low,1987.5999755859375,1991.800048828125,1988.0999755859375,2035.699951171875,1981.0999755859375,,,,,
2024-04-16,Tuesday,23:00:00,Above High,1990.5999755859375,1990.300048828125,1982.5,1994.699951171875,1965.300048828125,,,,,
2024-04-17,Wednesday,21:00:00,Above High,1965.800048828125,1965.699951171875,1964.0,2000.699951171875,1958.199951171875,02:00:00,,,Crossed Below Low,1978.199951171875
2024-04-18,Thursday,20:45:00,Below Low,1946.699951171875,1956.4000244140625,1948.699951171875,1987.4000244140625,1916.0999755859375,05:00:00,,,Crossed Below Low,1963.5999755859375
2024-04-21,Sunday,,,,,,,,,,,,
2024-04-22,Monday,21:30:00,Below Low,1982.0,1984.9000244140625,1982.0999755859375,1993.199951171875,1958.800048828125,,,,,
2024-04-23,Tuesday,23:30:00,Above High,2018.9000244140625,2018.5999755859375,2015.199951171875,2023.800048828125,1974.0,04:00:00,Crossed Above High,1987.0,,
2024-04-24,Wednesday,20:45:00,Above High,2012.5999755859375,2012.0,2005.0,2019.0999755859375,1993.4000244140625,02:30:00,,,Crossed Below Low,2014.5
2024-04-25,Thursday,21:45:00,Above High,1988.800048828125,1988.5999755859375,1985.0,2024.800048828125,1965.699951171875,08:30:00,,,Crossed Below Low,1986.5
2024-04-28,Sunday,,,,,,,,,,,,
2024-04-29,Monday,20:45:00,Below Low,2022.5,2024.5,2022.5999755859375,2032.9000244140625,2015.0,,,,,
2024-04-30,Tuesday,21:15:00,Above High,1984.0999755859375,1983.800048828125,1980.199951171875,2026.0999755859375,1978.699951171875,03:30:00,Crossed Above High,2026.0,,
2024-05-01,Wednesday,21:00:00,Above High,2006.0999755859375,2004.699951171875,1999.800048828125,2031.300048828125,1972.0999755859375,03:45:00,,,Crossed Below Low,1979.199951171875
2024-05-02,Thursday,22:45:00,Below Low,2022.4000244140625,2027.4000244140625,2023.0999755859375,2029.0,1991.699951171875,,,,,
2024-05-05,Sunday,,,,,,,,,,,,
2024-05-06,Monday,23:00:00,Above High,2073.5,2073.39990234375,2071.39990234375,2075.5,2051.0,,,,,
2024-05-07,Tuesday,21:45:00,Below Low,2072.39990234375,2074.39990234375,2072.5,2089.0,2069.199951171875,03:30:00,,,Crossed Below Low,2071.0
2024-05-08,Wednesday,23:30:00,Below Low,2060.800048828125,2064.10009765625,2060.89990234375,2073.5,2052.0,,,,,
2024-05-09,Thursday,20:45:00,Above High,2087.5,2086.699951171875,2085.300048828125,2088.60009765625,2054.199951171875,08:30:00,Crossed Above High,2067.699951171875,,
2024-05-09,Thursday,20:45:00,Above High,2087.5,2086.699951171875,2085.300048828125,2088.60009765625,2054.199951171875,21:45:00,,,Crossed Below Low,2085.10009765625
2024-05-12,Sunday,21:45:00,Above High,2069.39990234375,2069.0,2066.60009765625,2071.39990234375,2067.10009765625,,,,,
2024-05-13,Monday,20:45:00,Below Low,2071.0,2073.300048828125,2071.5,2091.0,2069.60009765625,,,,,
2024-05-14,Tuesday,21:45:00,Above High,2100.699951171875,2100.39990234375,2098.199951171875,2103.5,2058.89990234375,03:45:00,Crossed Above High,2074.300048828125,,
2024-05-15,Wednesday,,,,,,,,08:00:00,,,Crossed Below Low,2095.199951171875
2024-05-16,Thursday,21:00:00,Above High,2104.800048828125,2104.5,2103.10009765625,2124.300048828125,2102.0,22:45:00,,,Crossed Below Low,2102.89990234375
2024-05-19,Sunday,,,,,,,,,,,,
2024-05-20,Monday,,,,,,,,,,,,
2024-05-21,Tuesday,21:00:00,Below Low,2107.199951171875,2108.89990234375,2107.5,2113.39990234375,2093.39990234375,21:45:00,Crossed Above High,2109.39990234375,,
2024-05-22,Wednesday,21:45:00,Above High,2090.699951171875,2089.89990234375,2087.300048828125,2109.0,2080.699951171875,,,,,
2024-05-23,Thursday,20:45:00,Above High,2059.10009765625,2058.89990234375,2055.5,2101.10009765625,2044.9000244140625,09:30:00,,,Crossed Below Low,2086.89990234375
2024-05-26,Sunday,21:45:00,Above High,2075.5,2075.39990234375,2073.5,2075.800048828125,2073.0,,,,,
2024-05-27,Monday,20:45:00,Below Low,2082.199951171875,2087.699951171875,2082.89990234375,2093.39990234375,2073.89990234375,,,,,
2024-05-28,Tuesday,22:45:00,Below Low,2064.300048828125,2068.699951171875,2065.699951171875,2090.5,2061.0,08:00:00,Crossed Above High,2088.60009765625,,
2024-05-29,Wednesday,22:30:00,Below Low,2036.5999755859375,2039.5999755859375,2037.0999755859375,2065.199951171875,2035.199951171875,,,,,
2024-05-30,Thursday,21:15:00,Above High,2060.89990234375,2060.0,2056.699951171875,2070.0,2031.4000244140625,04:00:00,Crossed Above High,2040.4000244140625,,
2024-06-02,Sunday,22:00:00,Above High,2088.5,2088.0,2081.0,2090.5,2085.39990234375,,,,,
2024-06-03,Monday,,,,,,,,09:45:00,,,Crossed Below Low,2077.199951171875
2024-06-04,Tuesday,22:00:00,Above High,2044.0999755859375,2043.5999755859375,2042.0,2064.39990234375,2035.0,,,,,
2024-06-05,Wednesday,21:45:00,Above High,2068.699951171875,2068.0,2065.199951171875,2069.300048828125,2035.800048828125,02:45:00,,,Crossed Below Low,2041.300048828125
2024-06-06,Thursday,21:30:00,Above High,2057.10009765625,2057.0,2055.60009765625,2067.199951171875,2047.5,02:00:00,,,Crossed Below Low,2065.0
2024-06-09,Sunday,,,,,,,,,,,,
2024-06-10,Monday,22:45:00,Below Low,2030.4000244140625,2033.699951171875,2030.699951171875,2038.0999755859375,2005.9000244140625,,,,,
2024-06-11,Tuesday,23:00:00,Above High,2028.800048828125,2028.5999755859375,2026.0999755859375,2037.5,2005.5999755859375,02:00:00,Crossed Above High,2036.800048828125,,
2024-06-12,Wednesday,21:45:00,Below Low,2056.60009765625,2060.300048828125,2057.699951171875,2095.10009765625,2024.199951171875,04:15:00,,,Crossed Below Low,2025.0
2024-06-13,Thursday,22:45:00,Above High,2037.800048828125,2037.699951171875,2036.199951171875,2074.0,2025.699951171875,08:45:00,Crossed Above High,2061.199951171875,,
2024-06-16,Sunday,21:00:00,Below Low,2003.0,2007.5999755859375,2004.9000244140625,2007.5999755859375,2002.800048828125,23:45:00,Crossed Above High,2007.5999755859375,,
2024-06-17,Monday,21:00:00,Below Low,2024.5,2049.800048828125,2025.199951171875,2051.5,1993.4000244140625,,,,,
2024-06-18,Tuesday,21:00:00,Below Low,2048.5,2051.0,2048.60009765625,2059.300048828125,2014.300048828125,10:15:00,Crossed Above High,2050.800048828125,,
2024-06-19,Wednesday,22:30:00,Below Low,2046.800048828125,2049.10009765625,2047.0,2051.39990234375,2042.0999755859375,23:45:00,Crossed Above High,2049.199951171875,,
2024-06-20,Thursday,20:45:00,Below Low,2039.699951171875,2043.199951171875,2040.0,2060.5,2033.5,,,,,
2024-06-23,Sunday,21:00:00,Below Low,2038.800048828125,2047.0,2042.4000244140625,2044.5,2034.5999755859375,,,,,
2024-06-24,Monday,22:00:00,Above High,2055.0,2054.5,2052.39990234375,2067.39990234375,2038.5999755859375,04:00:00,Crossed Above High,2048.0,,
2024-06-25,Tuesday,21:30:00,Above High,2044.300048828125,2044.0,2041.199951171875,2060.10009765625,2036.699951171875,04:30:00,,,Crossed Below Low,2052.300048828125
2024-06-26,Wednesday,21:45:00,Above High,2034.5,2034.0,2031.0,2046.800048828125,2026.4000244140625,06:00:00,,,Crossed Below Low,2041.199951171875
2024-06-27,Thursday,20:45:00,Below Low,2063.199951171875,2066.10009765625,2064.199951171875,2069.39990234375,2034.0,21:45:00,Crossed Above High,2067.89990234375,,
2024-06-30,Sunday,20:45:00,Above High,2072.89990234375,2072.199951171875,2067.39990234375,2075.199951171875,2070.300048828125,,,,,
2024-07-01,Monday,22:30:00,Below Low,2044.300048828125,2049.0,2045.800048828125,2079.39990234375,2040.699951171875,09:30:00,,,Crossed Below Low,2067.39990234375
2024-07-02,Tuesday,21:15:00,Below Low,2052.89990234375,2056.199951171875,2053.60009765625,2059.5,2035.800048828125,09:00:00,Crossed Above High,2049.5,,
2024-07-03,Wednesday,,,,,,,,09:45:00,Crossed Above High,2057.60009765625,,
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,22:00:00,Above High,2039.699951171875,2038.9000244140625,2036.699951171875,2041.0,2036.699951171875,,,,,
2024-07-08,Monday,23:45:00,Above High,2062.10009765625,2061.89990234375,2059.5,2072.10009765625,2038.5,,,,,
2024-07-09,Tuesday,21:15:00,Below Low,2048.800048828125,2050.199951171875,2049.10009765625,2065.0,2039.199951171875,07:00:00,,,Crossed Below Low,2059.300048828125
2024-07-10,Wednesday,21:45:00,Above High,2068.699951171875,2068.5,2066.60009765625,2070.800048828125,2047.5,03:00:00,Crossed Above High,2050.199951171875,,
2024-07-11,Thursday,22:30:00,Above High,2156.60009765625,2156.5,2151.10009765625,2159.60009765625,2064.89990234375,06:30:00,,,Crossed Below Low,2066.0
2024-07-14,Sunday,21:45:00,Above High,2180.5,2179.10009765625,2175.10009765625,2185.0,2175.10009765625,,,,,
2024-07-15,Monday,,,,,,,,,,,,
2024-07-16,Tuesday,21:15:00,Above High,2284.0,2282.0,2279.0,2287.300048828125,2207.10009765625,,,,,
2024-07-17,Wednesday,21:00:00,Below Low,2268.800048828125,2274.10009765625,2269.60009765625,2304.699951171875,2253.60009765625,02:00:00,,,Crossed Below Low,2276.60009765625
2024-07-17,Wednesday,21:00:00,Below Low,2268.800048828125,2274.10009765625,2269.60009765625,2304.699951171875,2253.60009765625,22:45:00,Crossed Above High,2274.10009765625,,
2024-07-18,Thursday,23:30:00,Below Low,2218.300048828125,2225.300048828125,2218.39990234375,2285.39990234375,2206.60009765625,,,,,
2024-07-21,Sunday,21:00:00,Below Low,2203.89990234375,2211.10009765625,2204.699951171875,2208.0,2192.39990234375,,,,,
2024-07-22,Monday,23:30:00,Below Low,2237.5,2243.699951171875,2238.199951171875,2242.60009765625,2188.699951171875,06:45:00,Crossed Above High,2211.699951171875,,
2024-07-23,Tuesday,20:45:00,Above High,2264.89990234375,2262.699951171875,2256.199951171875,2274.0,2224.0,06:15:00,Crossed Above High,2244.60009765625,,
2024-07-24,Wednesday,20:45:00,Above High,2224.60009765625,2224.5,2214.60009765625,2274.39990234375,2211.5,00:00:00,,,Crossed Below Low,2255.800048828125
2024-07-25,Thursday,21:30:00,Above High,2256.800048828125,2254.300048828125,2248.10009765625,2275.60009765625,2202.199951171875,02:00:00,,,Crossed Below Low,2209.300048828125
2024-07-28,Sunday,20:45:00,Above High,2291.10009765625,2289.5,2280.5,2294.800048828125,2286.39990234375,,,,,
2024-07-29,Monday,21:45:00,Below Low,2237.300048828125,2245.5,2238.5,2298.10009765625,2236.10009765625,09:30:00,,,Crossed Below Low,2276.0
2024-07-30,Tuesday,22:15:00,Above High,2263.5,2263.10009765625,2257.89990234375,2278.5,2244.199951171875,00:00:00,Crossed Above High,2245.89990234375,,
2024-07-31,Wednesday,20:45:00,Below Low,2271.89990234375,2281.39990234375,2274.5,2320.5,2253.10009765625,09:45:00,,,Crossed Below Low,2257.60009765625
2024-08-01,Thursday,21:30:00,Above High,2199.39990234375,2199.300048828125,2192.60009765625,2282.5,2181.0,22:15:00,,,Crossed Below Low,2188.10009765625
2024-08-04,Sunday,,,,,,,,,,,,
2024-08-05,Monday,20:45:00,Above High,2085.0,2081.39990234375,2070.300048828125,2094.0,1992.9000244140625,,,,,
2024-08-06,Tuesday,21:15:00,Above High,2076.199951171875,2074.60009765625,2052.800048828125,2099.89990234375,2038.300048828125,04:30:00,,,Crossed Below Low,2068.0
2024-08-07,Wednesday,22:00:00,Above High,2049.0,2046.0999755859375,2025.5999755859375,2113.199951171875,2035.4000244140625,14:00:00,,,Crossed Below Low,2045.199951171875
2024-08-08,Thursday,,,,,,,,,,,,
2024-08-11,Sunday,22:30:00,Above High,2091.10009765625,2090.699951171875,2084.699951171875,2092.0,2084.39990234375,,,,,
2024-08-12,Monday,23:00:00,Above High,2077.300048828125,2076.60009765625,2070.39990234375,2095.5,2063.0,04:45:00,,,Crossed Below Low,2083.5
2024-08-13,Tuesday,21:15:00,Above High,2105.10009765625,2104.60009765625,2102.39990234375,2109.5,2062.39990234375,05:00:00,,,Crossed Below Low,2067.0
2024-08-13,Tuesday,21:15:00,Above High,2105.10009765625,2104.60009765625,2102.39990234375,2109.5,2062.39990234375,22:00:00,,,Crossed Below Low,2102.199951171875
2024-08-14,Wednesday,20:45:00,Above High,2094.10009765625,2093.89990234375,2088.800048828125,2140.5,2082.199951171875,,,,,
2024-08-15,Thursday,23:30:00,Above High,2153.39990234375,2152.89990234375,2147.699951171875,2156.39990234375,2080.39990234375,04:30:00,,,Crossed Below Low,2086.699951171875
