Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-06-19,Wednesday,20:40:00,Below Low,2047.0,2049.10009765625,2047.4000244140625,2051.39990234375,2042.0999755859375,03:05:00,Crossed Above High,2051.39990234375,,
2024-06-19,Wednesday,20:40:00,Below Low,2047.0,2049.10009765625,2047.4000244140625,2051.39990234375,2042.0999755859375,23:55:00,Crossed Above High,2049.199951171875,,
2024-06-20,Thursday,20:40:00,Below Low,2040.300048828125,2043.199951171875,2041.199951171875,2060.5,2033.5,,,,,
2024-06-23,Sunday,21:05:00,Below Low,2041.9000244140625,2047.0,2042.4000244140625,2044.5,2034.5999755859375,,,,,
2024-06-24,Monday,21:15:00,Below Low,2052.199951171875,2054.5,2052.39990234375,2067.39990234375,2038.5999755859375,04:00:00,Crossed Above High,2047.699951171875,,
2024-06-24,Monday,21:15:00,Below Low,2052.199951171875,2054.5,2052.39990234375,2067.39990234375,2038.5999755859375,21:45:00,Crossed Above High,2054.699951171875,,
2024-06-25,Tuesday,21:30:00,Above High,2044.699951171875,2044.0,2041.199951171875,2060.10009765625,2036.699951171875,,,,,
2024-06-26,Wednesday,20:35:00,Below Low,2031.0,2034.0,2031.800048828125,2046.800048828125,2026.4000244140625,06:10:00,,,Crossed Below Low,2041.199951171875
2024-06-26,Wednesday,20:35:00,Below Low,2031.0,2034.0,2031.800048828125,2046.800048828125,2026.4000244140625,21:50:00,Crossed Above High,2034.199951171875,,
2024-06-27,Thursday,20:50:00,Below Low,2063.89990234375,2066.10009765625,2064.199951171875,2069.39990234375,2034.0,21:45:00,Crossed Above High,2066.89990234375,,
2024-06-30,Sunday,20:35:00,Above High,2071.60009765625,2071.300048828125,2067.39990234375,2075.199951171875,2070.300048828125,,,,,
2024-07-01,Monday,20:40:00,Below Low,2046.199951171875,2049.0,2046.5,2079.39990234375,2040.699951171875,09:40:00,,,Crossed Below Low,2067.39990234375
2024-07-02,Tuesday,21:20:00,Below Low,2052.5,2056.199951171875,2053.60009765625,2059.5,2035.800048828125,09:00:00,Crossed Above High,2049.39990234375,,
2024-07-03,Wednesday,,,,,,,,09:45:00,Crossed Above High,2057.39990234375,,
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,22:05:00,Above High,2039.300048828125,2038.9000244140625,2036.699951171875,2041.0,2036.699951171875,,,,,
2024-07-08,Monday,20:40:00,Above High,2061.89990234375,2061.800048828125,2059.5,2072.10009765625,2038.5,,,,,
2024-07-09,Tuesday,21:20:00,Below Low,2049.10009765625,2050.199951171875,2049.199951171875,2065.0,2039.199951171875,07:00:00,,,Crossed Below Low,2059.10009765625
2024-07-10,Wednesday,21:05:00,Below Low,2066.5,2068.5,2066.60009765625,2070.800048828125,2047.5,03:05:00,Crossed Above High,2050.800048828125,,
2024-07-10,Wednesday,21:05:00,Below Low,2066.5,2068.5,2066.60009765625,2070.800048828125,2047.5,21:50:00,Crossed Above High,2068.699951171875,,
2024-07-11,Thursday,20:40:00,Above High,2156.10009765625,2156.0,2151.10009765625,2159.60009765625,2064.89990234375,,,,,
2024-07-14,Sunday,21:45:00,Above High,2180.5,2179.10009765625,2175.10009765625,2185.0,2175.10009765625,,,,,
2024-07-15,Monday,20:35:00,Below Low,2212.10009765625,2216.5,2214.300048828125,2220.0,2178.800048828125,,,,,
2024-07-16,Tuesday,21:15:00,Above High,2283.199951171875,2282.0,2279.0,2287.300048828125,2207.10009765625,04:50:00,Crossed Above High,2220.10009765625,,
2024-07-17,Wednesday,20:35:00,Below Low,2270.60009765625,2274.10009765625,2271.300048828125,2304.699951171875,2253.60009765625,02:10:00,,,Crossed Below Low,2276.60009765625
2024-07-17,Wednesday,20:35:00,Below Low,2270.60009765625,2274.10009765625,2271.300048828125,2304.699951171875,2253.60009765625,22:55:00,Crossed Above High,2274.10009765625,,
2024-07-18,Thursday,22:20:00,Below Low,2218.300048828125,2225.300048828125,2218.39990234375,2285.39990234375,2206.60009765625,,,,,
2024-07-21,Sunday,21:05:00,Below Low,2203.0,2211.10009765625,2204.699951171875,2208.0,2192.39990234375,,,,,
2024-07-22,Monday,20:40:00,Below Low,2238.39990234375,2243.699951171875,2239.5,2242.60009765625,2188.699951171875,06:55:00,Crossed Above High,2211.699951171875,,
2024-07-23,Tuesday,20:40:00,Above High,2262.699951171875,2260.800048828125,2256.199951171875,2274.0,2224.0,06:25:00,Crossed Above High,2244.60009765625,,
2024-07-24,Wednesday,20:55:00,Above High,2224.60009765625,2224.5,2214.60009765625,2274.39990234375,2211.5,00:10:00,,,Crossed Below Low,2255.800048828125
2024-07-24,Wednesday,20:55:00,Above High,2224.60009765625,2224.5,2214.60009765625,2274.39990234375,2211.5,22:50:00,,,Crossed Below Low,2214.300048828125
2024-07-25,Thursday,21:30:00,Above High,2254.39990234375,2254.0,2248.10009765625,2275.60009765625,2202.199951171875,,,,,
2024-07-28,Sunday,20:35:00,Above High,2287.800048828125,2287.699951171875,2280.5,2294.800048828125,2286.39990234375,,,,,
2024-07-29,Monday,21:45:00,Below Low,2237.300048828125,2245.5,2238.5,2298.10009765625,2236.10009765625,09:30:00,,,Crossed Below Low,2274.5
2024-07-30,Tuesday,20:35:00,Above High,2262.5,2262.0,2257.89990234375,2278.5,2244.199951171875,00:10:00,Crossed Above High,2245.89990234375,,
2024-07-30,Tuesday,20:35:00,Above High,2262.5,2262.0,2257.89990234375,2278.5,2244.199951171875,21:30:00,,,Crossed Below Low,2257.10009765625
2024-07-31,Wednesday,20:50:00,Below Low,2273.699951171875,2281.39990234375,2274.5,2320.5,2253.10009765625,,,,,
2024-08-01,Thursday,21:40:00,Above High,2199.39990234375,2199.300048828125,2192.60009765625,2282.5,2181.0,22:15:00,,,Crossed Below Low,2189.10009765625
2024-08-04,Sunday,,,,,,,,,,,,
2024-08-05,Monday,20:45:00,Above High,2085.0,2081.39990234375,2070.300048828125,2094.0,1992.9000244140625,,,,,
2024-08-06,Tuesday,21:25:00,Above High,2076.199951171875,2074.60009765625,2052.800048828125,2099.89990234375,2038.300048828125,03:50:00,,,Crossed Below Low,2069.199951171875
2024-08-07,Wednesday,22:05:00,Above High,2048.39990234375,2046.0999755859375,2025.5999755859375,2113.199951171875,2035.4000244140625,14:05:00,,,Crossed Below Low,2049.300048828125
2024-08-08,Thursday,,,,,,,,,,,,
2024-08-11,Sunday,22:40:00,Above High,2091.10009765625,2090.699951171875,2084.699951171875,2092.0,2084.39990234375,,,,,
2024-08-12,Monday,23:00:00,Above High,2076.89990234375,2076.60009765625,2070.39990234375,2095.5,2063.0,04:55:00,,,Crossed Below Low,2083.5
2024-08-13,Tuesday,21:25:00,Above High,2105.10009765625,2104.60009765625,2102.39990234375,2109.5,2062.39990234375,05:05:00,,,Crossed Below Low,2067.800048828125
2024-08-13,Tuesday,21:25:00,Above High,2105.10009765625,2104.60009765625,2102.39990234375,2109.5,2062.39990234375,22:10:00,,,Crossed Below Low,2102.199951171875
2024-08-14,Wednesday,20:35:00,Above High,2093.39990234375,2092.89990234375,2088.800048828125,2140.5,2082.199951171875,,,,,
2024-08-15,Thursday,20:40:00,Below Low,2148.300048828125,2152.89990234375,2148.699951171875,2156.39990234375,2080.39990234375,04:30:00,,,Crossed Below Low,2085.800048828125
2024-08-15,Thursday,20:40:00,Below Low,2148.300048828125,2152.89990234375,2148.699951171875,2156.39990234375,2080.39990234375,23:25:00,Crossed Above High,2152.89990234375,,
